snapshot_ts,status,observations
2022-09-01T00:00:01,ok,26
2022-09-01T08:00:01,ok,27
2022-09-01T09:00:01,ok,32
2022-09-01T10:00:01,ok,53
2022-09-01T11:00:01,ok,57
2022-09-01T12:00:01,ok,60
2022-09-01T13:00:01,ok,55
2022-09-01T14:00:01,ok,55
2022-09-01T15:00:01,ok,61
2022-09-01T16:00:01,ok,59
2022-09-01T17:00:01,ok,58
2022-09-01T18:00:01,ok,57
2022-09-01T19:00:01,ok,59
2022-09-01T21:00:01,ok,56
2022-09-01T23:00:01,ok,55
2022-09-02T08:00:01,ok,55
2022-09-02T09:00:01,ok,58
2022-09-02T10:00:01,ok,67
2022-09-02T11:00:01,ok,71
2022-09-02T12:00:02,ok,64
2022-09-02T13:00:01,ok,59
2022-09-02T14:00:01,ok,55
2022-09-02T15:00:01,ok,45
2022-09-02T16:00:01,ok,31
2022-09-02T17:00:01,ok,28
2022-09-02T18:00:01,ok,26
2022-09-02T19:00:01,ok,26
2022-09-02T20:00:01,ok,29
2022-09-02T23:00:02,ok,23
2022-09-03T00:00:01,ok,19
2022-09-03T02:00:01,ok,14
2022-09-03T03:00:01,ok,7
2022-09-03T08:00:01,ok,9
2022-09-03T10:00:01,ok,8
2022-09-03T11:00:01,ok,12
2022-09-03T14:00:01,ok,12
2022-09-03T16:00:01,ok,13
2022-09-03T17:00:01,ok,12
2022-09-03T18:00:01,ok,11
2022-09-03T19:00:01,ok,10
2022-09-03T20:00:01,ok,10
2022-09-03T22:00:01,ok,11
2022-09-04T01:00:01,ok,11
2022-09-04T07:00:01,ok,9
2022-09-04T11:00:01,ok,9
2022-09-04T14:00:01,ok,23
2022-09-04T17:00:01,ok,22
2022-09-04T18:00:01,ok,14
2022-09-04T20:00:01,ok,16
2022-09-04T22:00:01,ok,90
2022-09-05T01:00:01,ok,16
2022-09-05T03:00:01,ok,17
2022-09-05T07:00:01,ok,12
2022-09-05T08:00:01,ok,37
2022-09-05T09:00:01,ok,79
2022-09-05T10:00:01,ok,82
2022-09-05T11:00:01,ok,123
2022-09-05T12:00:01,ok,151
2022-09-05T13:00:01,ok,155
2022-09-05T14:00:01,ok,155
2022-09-05T15:00:01,ok,142
2022-09-05T16:00:01,ok,140
2022-09-05T17:00:01,ok,139
2022-09-05T18:00:01,ok,140
2022-09-05T19:00:01,ok,145
2022-09-05T20:00:01,ok,144
2022-09-05T21:00:01,ok,153
2022-09-05T23:00:02,ok,152
2022-09-06T00:00:01,ok,118
2022-09-06T01:00:01,ok,104
2022-09-06T06:00:01,ok,60
2022-09-06T07:00:01,ok,61
2022-09-06T09:00:01,ok,75
2022-09-06T10:00:01,ok,94
2022-09-06T11:00:01,ok,142
2022-09-06T12:00:01,ok,137
2022-09-06T14:00:01,ok,112
2022-09-06T15:00:01,ok,98
2022-09-06T16:00:01,ok,101
2022-09-06T17:00:01,ok,100
2022-09-06T19:00:01,ok,99
2022-09-06T20:00:01,ok,108
2022-09-06T21:00:01,ok,127
2022-09-06T22:00:01,ok,130
2022-09-06T23:00:01,ok,136
2022-09-07T00:00:01,ok,107
2022-09-07T01:00:01,ok,106
2022-09-07T02:00:01,ok,107
2022-09-07T08:00:01,ok,63
2022-09-07T09:00:01,ok,67
2022-09-07T10:00:01,ok,81
2022-09-07T11:00:01,ok,111
2022-09-07T12:00:01,ok,106
2022-09-07T13:00:01,ok,104
2022-09-07T14:00:01,ok,90
2022-09-07T15:00:01,ok,89
2022-09-07T16:00:01,ok,90
2022-09-07T18:00:01,ok,88
2022-09-07T19:00:01,ok,85
2022-09-07T20:00:01,ok,92
2022-09-07T21:00:01,ok,122
2022-09-07T22:00:01,ok,145
2022-09-07T23:00:01,ok,150
2022-09-08T00:00:01,ok,85
2022-09-08T02:00:01,ok,83
2022-09-08T06:00:01,ok,75
2022-09-08T07:00:01,ok,79
2022-09-08T09:00:01,ok,79
2022-09-08T10:00:01,ok,90
2022-09-08T11:00:01,ok,91
2022-09-08T12:00:01,ok,90
2022-09-08T13:00:01,ok,87
2022-09-08T14:00:01,ok,88
2022-09-08T15:00:01,ok,85
2022-09-08T16:00:01,ok,171
2022-09-08T17:00:01,ok,384
2022-09-08T18:00:01,ok,343
2022-09-08T19:00:01,ok,331
2022-09-08T20:00:01,ok,337
2022-09-08T21:00:01,ok,184
2022-09-08T22:00:01,ok,191
2022-09-09T00:00:01,ok,182
2022-09-09T01:00:01,ok,137
2022-09-09T03:00:01,ok,136
2022-09-09T06:00:01,ok,133
2022-09-09T07:00:01,ok,103
2022-09-09T08:00:01,ok,106
2022-09-09T09:00:01,ok,110
2022-09-09T10:00:01,ok,124
2022-09-09T11:00:01,ok,131
2022-09-09T12:00:01,ok,128
2022-09-09T13:00:01,ok,125
2022-09-09T14:00:01,ok,118
2022-09-09T15:00:01,ok,116
2022-09-09T16:00:01,ok,113
2022-09-09T17:00:01,ok,112
2022-09-09T18:00:01,ok,109
2022-09-09T19:00:01,ok,110
2022-09-09T20:00:01,ok,103
2022-09-09T21:00:01,ok,103
2022-09-09T23:00:01,ok,100
2022-09-10T00:00:01,ok,95
2022-09-10T01:00:01,ok,69
2022-09-10T06:00:01,ok,67
2022-09-10T08:00:01,ok,89
2022-09-10T09:00:01,ok,88
2022-09-10T10:00:01,ok,104
2022-09-10T11:00:01,ok,106
2022-09-10T12:00:01,ok,114
2022-09-10T13:00:01,ok,115
2022-09-10T14:00:01,ok,111
2022-09-10T15:00:01,ok,113
2022-09-10T16:00:01,ok,109
2022-09-10T18:00:01,ok,108
2022-09-10T19:00:01,ok,111
2022-09-10T20:00:02,ok,109
2022-09-10T22:00:01,ok,104
2022-09-10T23:00:01,ok,66
2022-09-11T00:00:01,ok,83
2022-09-11T01:00:01,ok,82
2022-09-11T02:00:01,ok,78
2022-09-11T04:00:01,ok,67
2022-09-11T05:00:01,ok,64
2022-09-11T08:00:01,ok,66
2022-09-11T09:00:01,ok,55
2022-09-11T10:00:01,ok,61
2022-09-11T11:00:01,ok,62
2022-09-11T12:00:01,ok,65
2022-09-11T14:00:01,ok,68
2022-09-11T17:00:01,ok,63
2022-09-11T18:00:01,ok,65
2022-09-11T20:00:01,ok,77
2022-09-11T21:00:01,ok,98
2022-09-11T22:00:01,ok,127
2022-09-12T00:00:01,ok,49
2022-09-12T01:00:01,ok,45
2022-09-12T08:00:01,ok,46
2022-09-12T09:00:01,ok,48
2022-09-12T10:00:01,ok,71
2022-09-12T11:00:01,ok,77
2022-09-12T12:00:01,ok,73
2022-09-12T13:00:01,ok,70
2022-09-12T14:00:01,ok,67
2022-09-12T15:00:01,ok,64
2022-09-12T16:00:01,ok,63
2022-09-12T17:00:01,ok,60
2022-09-12T18:00:01,ok,64
2022-09-12T19:00:01,ok,73
2022-09-12T20:00:01,ok,73
2022-09-12T22:00:01,ok,86
2022-09-13T00:00:01,ok,76
2022-09-13T01:00:01,ok,56
2022-09-13T02:00:01,ok,54
2022-09-13T06:00:01,ok,46
2022-09-13T07:00:01,ok,47
2022-09-13T09:00:01,ok,73
2022-09-13T10:00:01,ok,86
2022-09-13T11:00:01,ok,93
2022-09-13T12:00:01,ok,78
2022-09-13T13:00:01,ok,76
2022-09-13T14:00:01,ok,66
2022-09-13T15:00:01,ok,60
2022-09-13T16:00:01,ok,52
2022-09-13T17:00:01,ok,51
2022-09-13T19:00:01,ok,55
2022-09-13T20:00:01,ok,58
2022-09-13T21:00:01,ok,75
2022-09-13T22:00:01,ok,88
2022-09-13T23:00:01,ok,83
2022-09-14T00:00:01,ok,65
2022-09-14T01:00:01,ok,63
2022-09-14T06:00:01,ok,57
2022-09-14T07:00:01,ok,49
2022-09-14T08:00:01,ok,51
2022-09-14T09:00:01,ok,58
2022-09-14T10:00:01,ok,93
2022-09-14T11:00:01,ok,95
2022-09-14T12:00:01,ok,78
2022-09-14T13:00:01,ok,77
2022-09-14T14:00:01,ok,69
2022-09-14T15:00:01,ok,64
2022-09-14T16:00:01,ok,58
2022-09-14T17:00:01,ok,51
2022-09-14T18:00:01,ok,39
2022-09-14T19:00:01,ok,42
2022-09-14T21:00:01,ok,59
2022-09-14T22:00:01,ok,84
2022-09-14T23:00:01,ok,81
2022-09-15T00:00:01,ok,46
2022-09-15T02:00:01,ok,39
2022-09-15T07:00:01,ok,36
2022-09-15T09:00:01,ok,58
2022-09-15T10:00:01,ok,70
2022-09-15T11:00:01,ok,70
2022-09-15T12:00:01,ok,53
2022-09-15T13:00:01,ok,43
2022-09-15T14:00:01,ok,40
2022-09-15T15:00:01,ok,35
2022-09-15T16:00:01,ok,34
2022-09-15T17:00:01,ok,33
2022-09-15T18:00:01,ok,32
2022-09-15T19:00:01,ok,29
2022-09-15T20:00:01,ok,40
2022-09-15T21:00:01,ok,72
2022-09-15T22:00:01,ok,73
2022-09-15T23:00:02,ok,56
2022-09-16T00:00:01,ok,34
2022-09-16T01:00:01,ok,31
2022-09-16T06:00:01,ok,27
2022-09-16T09:00:01,ok,43
2022-09-16T10:00:01,ok,49
2022-09-16T11:00:01,ok,43
2022-09-16T12:00:01,ok,45
2022-09-16T13:00:01,ok,41
2022-09-16T14:00:01,ok,28
2022-09-16T15:00:01,ok,21
2022-09-16T16:00:01,ok,20
2022-09-16T17:00:01,ok,4
2022-09-16T18:00:02,ok,18
2022-09-16T21:00:01,ok,19
2022-09-17T02:00:01,ok,20
2022-09-17T10:00:01,ok,13
2022-09-17T13:00:01,ok,13
2022-09-17T15:00:01,ok,13
2022-09-17T16:00:01,ok,11
2022-09-17T19:00:01,ok,10
2022-09-17T21:00:01,ok,10
2022-09-17T22:00:01,ok,11
2022-09-17T23:00:01,ok,7
2022-09-18T01:00:02,ok,8
2022-09-18T08:00:01,ok,7
2022-09-18T11:00:01,ok,7
2022-09-18T14:00:01,ok,6
2022-09-18T20:00:01,ok,7
2022-09-18T22:00:01,ok,18
2022-09-18T23:00:01,ok,7
2022-09-19T00:00:01,ok,7
2022-09-19T06:00:01,ok,6
2022-09-19T09:00:01,ok,13
2022-09-19T10:00:01,ok,35
2022-09-19T11:00:01,ok,40
2022-09-19T12:00:01,ok,39
2022-09-19T13:00:01,ok,75
2022-09-19T14:00:01,ok,72
2022-09-19T15:00:01,ok,71
2022-09-19T16:00:01,ok,70
2022-09-19T17:00:01,ok,58
2022-09-19T18:00:01,ok,58
2022-09-19T20:00:01,ok,49
2022-09-19T21:00:01,ok,47
2022-09-19T22:00:01,ok,46
2022-09-20T00:00:01,ok,38
2022-09-20T06:00:01,ok,39
2022-09-20T07:00:01,ok,40
2022-09-20T09:00:01,ok,52
2022-09-20T10:00:01,ok,65
2022-09-20T11:00:01,ok,68
2022-09-20T12:00:01,ok,62
2022-09-20T13:00:01,ok,58
2022-09-20T14:00:01,ok,54
2022-09-20T15:00:01,ok,48
2022-09-20T16:00:01,ok,45
2022-09-20T17:00:01,ok,40
2022-09-20T19:00:01,ok,39
2022-09-20T20:00:01,ok,38
2022-09-20T21:00:01,ok,54
2022-09-20T22:00:01,ok,65
2022-09-20T23:00:01,ok,68
2022-09-21T00:00:02,ok,41
2022-09-21T06:00:01,ok,25
2022-09-21T07:00:01,ok,26
2022-09-21T08:00:01,ok,25
2022-09-21T09:00:01,ok,28
2022-09-21T10:00:01,ok,31
2022-09-21T11:00:01,ok,37
2022-09-21T12:00:01,ok,41
2022-09-21T13:00:01,ok,37
2022-09-21T14:00:01,ok,28
2022-09-21T15:00:01,ok,23
2022-09-21T16:00:01,ok,17
2022-09-21T17:00:01,ok,20
2022-09-21T18:00:01,ok,22
2022-09-21T19:00:01,ok,22
2022-09-21T20:00:01,ok,29
2022-09-21T21:00:01,ok,37
2022-09-21T22:00:01,ok,39
2022-09-21T23:00:01,ok,33
2022-09-22T00:00:01,ok,24
2022-09-22T06:00:01,ok,22
2022-09-22T07:00:01,ok,22
2022-09-22T09:00:01,ok,22
2022-09-22T10:00:01,ok,34
2022-09-22T11:00:01,ok,40
2022-09-22T12:00:01,ok,42
2022-09-22T13:00:01,ok,36
2022-09-22T14:00:01,ok,33
2022-09-22T15:00:01,ok,27
2022-09-22T16:00:01,ok,27
2022-09-22T17:00:01,ok,25
2022-09-22T18:00:01,ok,23
2022-09-22T19:00:01,ok,22
2022-09-22T20:00:01,ok,24
2022-09-22T21:00:01,ok,42
2022-09-22T22:00:01,ok,45
2022-09-22T23:00:01,ok,42
2022-09-23T00:00:01,ok,17
2022-09-23T02:00:01,ok,10
2022-09-23T07:00:01,ok,9
2022-09-23T08:00:01,ok,10
2022-09-23T09:00:01,ok,14
2022-09-23T10:00:01,ok,24
2022-09-23T11:00:01,ok,21
2022-09-23T12:00:01,ok,17
2022-09-23T13:00:01,ok,14
2022-09-23T14:00:01,ok,13
2022-09-23T15:00:01,ok,10
2022-09-23T16:00:01,ok,6
2022-09-23T17:00:01,ok,6
2022-09-23T20:00:01,ok,15
2022-09-23T21:00:01,ok,19
2022-09-23T22:00:01,ok,22
2022-09-24T00:00:01,ok,12
2022-09-24T06:00:01,ok,11
2022-09-24T07:00:01,ok,10
2022-09-24T11:00:01,ok,7
2022-09-24T17:00:01,ok,6
2022-09-24T20:00:01,ok,8
2022-09-24T21:00:01,ok,9
2022-09-24T23:00:01,ok,8
2022-09-25T00:00:01,ok,7
2022-09-25T07:00:01,ok,16
2022-09-25T08:00:01,ok,11
2022-09-25T11:00:01,ok,10
2022-09-25T12:00:01,ok,8
2022-09-25T14:00:01,ok,9
2022-09-25T18:00:01,ok,8
2022-09-25T19:00:01,ok,9
2022-09-25T20:00:01,ok,10
2022-09-25T21:00:01,ok,86
2022-09-25T22:00:01,ok,90
2022-09-25T23:00:01,ok,51
2022-09-26T00:00:01,ok,10
2022-09-26T06:00:01,ok,8
2022-09-26T07:00:01,ok,7
2022-09-26T09:00:01,ok,39
2022-09-26T10:00:01,ok,118
2022-09-26T11:00:01,ok,125
2022-09-26T12:00:01,ok,124
2022-09-26T13:00:01,ok,119
2022-09-26T14:00:01,ok,55
2022-09-26T15:00:01,ok,61
2022-09-26T17:00:01,ok,60
2022-09-26T18:00:01,ok,81
2022-09-26T19:00:01,ok,81
2022-09-26T20:00:01,ok,88
2022-09-26T21:00:01,ok,112
2022-09-26T22:00:01,ok,111
2022-09-27T00:00:01,ok,97
2022-09-27T01:00:01,ok,94
2022-09-27T03:00:01,ok,94
2022-09-27T07:00:01,ok,96
2022-09-27T09:00:01,ok,111
2022-09-27T10:00:01,ok,123
2022-09-27T11:00:02,ok,134
2022-09-27T12:00:01,ok,130
2022-09-27T13:00:01,ok,127
2022-09-27T14:00:01,ok,124
2022-09-27T15:00:01,ok,120
2022-09-27T16:00:01,ok,120
2022-09-27T17:00:01,ok,113
2022-09-27T18:00:01,ok,106
2022-09-27T19:00:01,ok,99
2022-09-27T20:00:01,ok,107
2022-09-27T21:00:02,ok,117
2022-09-27T22:00:01,ok,123
2022-09-27T23:00:01,ok,121
2022-09-28T00:00:01,ok,106
2022-09-28T07:00:01,ok,103
2022-09-28T09:00:01,ok,115
2022-09-28T10:00:01,ok,120
2022-09-28T11:00:01,ok,122
2022-09-28T12:00:01,ok,113
2022-09-28T13:00:01,ok,111
2022-09-28T14:00:01,ok,105
2022-09-28T15:00:01,ok,100
2022-09-28T16:00:01,ok,97
2022-09-28T18:00:01,ok,95
2022-09-28T20:00:01,ok,102
2022-09-28T21:00:01,ok,106
2022-09-28T22:00:01,ok,114
2022-09-28T23:00:01,ok,110
2022-09-29T00:00:01,ok,90
2022-09-29T02:00:01,ok,83
2022-09-29T07:00:01,ok,58
2022-09-29T08:00:01,ok,62
2022-09-29T09:00:01,ok,67
2022-09-29T10:00:01,ok,74
2022-09-29T11:00:02,ok,78
2022-09-29T12:00:01,ok,84
2022-09-29T13:00:01,ok,77
2022-09-29T14:00:01,ok,71
2022-09-29T15:00:01,ok,62
2022-09-29T16:00:02,ok,55
2022-09-29T17:00:01,ok,58
2022-09-29T18:00:01,ok,68
2022-09-29T19:00:01,ok,69
2022-09-29T20:00:01,ok,72
2022-09-29T21:00:01,ok,68
2022-09-29T22:00:01,ok,70
2022-09-29T23:00:01,ok,49
2022-09-30T00:00:01,ok,44
2022-09-30T01:00:01,ok,38
2022-09-30T07:00:01,ok,40
2022-09-30T08:00:01,ok,48
2022-09-30T09:00:01,ok,72
2022-09-30T10:00:01,ok,73
2022-09-30T11:00:01,ok,73
2022-09-30T12:00:01,ok,57
2022-09-30T13:00:01,ok,52
2022-09-30T14:00:01,ok,51
2022-09-30T16:00:01,ok,51
2022-09-30T19:00:01,ok,40
2022-09-30T20:00:01,ok,37
2022-09-30T21:00:01,ok,35
2022-09-30T22:00:01,ok,30
